create_time,breath_line,heart_line,signal_intensity
2025/06/22 19:05:35,-0.00706825,0.021102,36.9717
2025/06/22 19:05:36,0.0108536,0.0216845,37.0416
2025/06/22 19:05:37,-0.00480152,0.00290037,37.1226
2025/06/22 19:05:38,0.0599967,-0.0966854,37.3602
2025/06/22 19:05:39,-0.0281202,-0.0234036,37.0996
2025/06/22 19:05:40,-0.0215177,-0.0328778,37.0105
2025/06/22 19:05:41,-0.00884397,0.00166963,36.7829
2025/06/22 19:05:42,-0.000641942,0.0352836,36.9469
2025/06/22 19:05:43,0.0124518,0.0934587,36.512
2025/06/22 19:05:44,0.0158133,0.020593,37.1249
2025/06/22 19:05:45,-0.0130886,-0.0665154,38.3187
2025/06/22 19:05:46,0.0278417,-0.0473684,38.8163
2025/06/22 19:05:47,0.00474977,-0.0080778,39.5318
2025/06/22 19:05:48,-0.0214677,-0.0589997,40.1066
2025/06/22 19:05:49,0.00529212,-0.0219017,40.9505
2025/06/22 19:05:50,0.0129551,0.0154984,41.1554
2025/06/22 19:05:51,-0.00987789,-0.0232894,40.9634
2025/06/22 19:05:52,0.00654536,0.0032147,40.9783
2025/06/22 19:05:53,,,
2025/06/22 19:05:54,-0.00450074,-0.000705007,41.2935
2025/06/22 19:05:55,0.00577933,0.0249789,39.5254
2025/06/22 19:05:56,-0.0027785,-0.0123987,39.19
2025/06/22 19:05:57,-0.00884395,0.0120214,38.6418
2025/06/22 19:05:58,0.00412768,-0.0232912,38.0033
2025/06/22 19:05:59,0.00091532,0.0124883,37.2534
2025/06/22 19:06:00,0.00426348,-0.0133717,36.7904
2025/06/22 19:06:01,-0.000153774,0.0214871,36.4991
2025/06/22 19:06:02,-0.0194008,-0.0655831,37.0609
2025/06/22 19:06:03,0.0198134,-0.00598838,38.0332
2025/06/22 19:06:04,0.00445486,-0.0285381,37.8368
2025/06/22 19:06:05,-0.000630207,-0.0183475,37.7833
2025/06/22 19:06:06,-0.00652864,0.0190049,37.034
2025/06/22 19:06:07,-0.000669963,-0.00634753,36.524
2025/06/22 19:06:08,-0.0178982,0.0826879,36.0805
2025/06/22 19:06:09,0.0144491,0.0215603,35.3409
